composer_label,title,mxl_path,chord_event_count,chord_quality_total,chord_quality_major_pct,chord_quality_minor_pct,chord_quality_diminished_pct,chord_quality_augmented_pct,chord_quality_other_pct,harmonic_density_mean,dissonance_ratio,dissonant_note_count,passing_tone_ratio,appoggiatura_ratio,other_dissonance_ratio,roman_chord_count,deceptive_cadence_ratio,modal_interchange_ratio
Chopin,Frédéric Chopin: Prelude in E minor Op.28 No.4,/Users/victor/JuFo2026/15571083/mxl/0/33/QmanzCS7875c3wuXfewZKx3qARMdn6GvcwJfQ15QGmxQ6n.mxl,189,189,26.984126984126984,35.44973544973545,20.634920634920633,3.1746031746031744,13.756613756613756,3.544973544973545,0.7619047619047619,34,0.029411764705882353,0.058823529411764705,0.9117647058823529,95,0.02127659574468085,0.07368421052631578
Chopin,Frédéric Chopin - Nocturne n20 (posthume) en Do dièse mineur 'Réminiscence',/Users/victor/JuFo2026/15571083/mxl/16/36/QmYpFcJ2vAEborj9CqHbuuhdp3KA6KfpaMqaQ9eUep73rF.mxl,127,127,10.236220472440944,18.11023622047244,0.0,0.0,71.65354330708661,1.68503937007874,0.2440944881889764,29,0.10344827586206896,0.0,0.896551724137931,124,0.008130081300813009,0.06451612903225806
Chopin,Douze Études op. 25 (full),/Users/victor/JuFo2026/15571083/mxl/15/6/QmX7FqRKaQ9rxcr6jHhSxUVnvwCPhssmEKuxRu1rmWsoEw.mxl,11052,11052,24.14042707202316,25.87766920014477,4.080709373868983,0.5971769815418024,45.30401737242128,2.403546869344915,0.4785559174809989,2803,0.026400285408490903,0.013200142704245452,0.9603995718872637,10301,0.015242718446601942,0.13814192796815844
Chopin,Nocturne (F.Chopin Op.55. No.2),/Users/victor/JuFo2026/15571083/mxl/15/11/QmXbFWcmEEAe6iErN3yVdL21iXXPk6yktQihaoYcjeMW8s.mxl,1003,1003,24.127617148554336,18.24526420737787,2.7916251246261217,0.5982053838484547,54.23728813559322,2.32901296111665,0.5872382851445663,378,0.06878306878306878,0.018518518518518517,0.9126984126984127,967,0.013457556935817806,0.0703205791106515
Chopin,Chopin Ballade No. 1 (Complete) Piano solo,/Users/victor/JuFo2026/15571083/mxl/9/48/QmRvks9HDbqarYwbzWSwjUo7M7AsWZgpBik988QLyhGCQ8.mxl,2549,2549,19.890153001176934,20.94939191839937,6.355433503334641,1.3730874852883483,51.4319340918007,2.3613181639858767,0.45664966653589645,619,0.06946688206785137,0.014539579967689823,0.9159935379644588,2282,0.01183691363437089,0.03242769500438212
Chopin,Minute Waltz,/Users/victor/JuFo2026/15571083/mxl/11/26/QmTjD7qrdZCaNYy77zdiBjVy3NKkS1bbyj4LvTyivfZTPW.mxl,634,634,33.2807570977918,16.40378548895899,1.5772870662460567,0.6309148264984227,48.10725552050473,2.506309148264984,0.5694006309148265,222,0.15315315315315314,0.10810810810810811,0.7387387387387387,608,0.02471169686985173,0.0
Chopin,Waltz A Minor (W/Live Recording) Opus Posth. B. 150 - F.F. Chopin,/Users/victor/JuFo2026/15571083/mxl/3/29/QmdKexEC1RtbrJmgpxrcWmFau7mp4q3EqCBHfB7KRVfNH9.mxl,262,262,35.11450381679389,25.572519083969464,1.1450381679389312,1.1450381679389312,37.02290076335878,2.6068702290076335,0.6717557251908397,108,0.3333333333333333,0.0,0.6666666666666666,219,0.01834862385321101,0.0867579908675799
Chopin,Nocturne (F.Chopin Op.72. No.1),/Users/victor/JuFo2026/15571083/mxl/8/21/QmQgh5FieDx21wumrAaDFSzK6vANwpsT8nQkehcXwWuBDB.mxl,823,823,31.105710814094774,24.908869987849332,6.682867557715674,0.3645200486026731,36.93803159173755,2.5407047387606316,0.5467800729040098,132,0.13636363636363635,0.022727272727272728,0.8409090909090909,714,0.021037868162692847,0.12885154061624648
Chopin,Chopin Prélude No. 25 in C Minor Opus 45,/Users/victor/JuFo2026/15571083/mxl/5/34/QmfNseniSwST8r2CM6MKccHfJ4BB5rEu1MiZdmrP9kh2q2.mxl,747,747,24.497991967871485,20.214190093708165,7.095046854082998,1.3386880856760375,46.85408299866131,2.3815261044176705,0.42704149933065594,75,0.04,0.0,0.96,700,0.017167381974248927,0.017142857142857144
Chopin,Chopin - Waltz in A Minor (Piano Solo),/Users/victor/JuFo2026/15571083/mxl/17/36/QmZpiR4dVBt5Wo6p6r3XWL8pSmzZ6bAUF9xfwDJfNHqBur.mxl,108,108,14.814814814814813,16.666666666666664,0.0,0.0,68.51851851851852,1.8333333333333333,0.39814814814814814,57,0.19298245614035087,0.0,0.8070175438596491,107,0.02830188679245283,0.04672897196261682
Chopin,Frédéric Chopin: Prelude in F major Op.28 No.23,/Users/victor/JuFo2026/15571083/mxl/7/47/QmPUyKD5Kmw2KAExu3bqXJCffS3UUaPtU1erBRwJZyaRAT.mxl,351,351,27.350427350427353,15.0997150997151,0.5698005698005698,0.0,56.98005698005698,1.962962962962963,0.25925925925925924,78,0.0,0.0,1.0,321,0.0,0.0
Chopin,F. Chopin - Mazurka in D-Flat Major Op. 30: No. 3,/Users/victor/JuFo2026/15571083/mxl/12/28/QmUkagEb3mJWASbpfehGiouwogp2zz6t6jDRCA3m5qnfdq.mxl,405,405,43.95061728395061,24.691358024691358,8.148148148148149,0.49382716049382713,22.71604938271605,2.6790123456790123,0.5407407407407407,45,0.08888888888888889,0.1111111111111111,0.8,340,0.04424778761061947,0.0
Chopin,Chopin Nocturne in D-Flat Major Op. 27 No. 2,/Users/victor/JuFo2026/15571083/mxl/15/33/QmXnhQJy7fQLcWkcmFj1kGJtgEZrmCWgc4pHsFrFUd5xb9.mxl,1136,1136,19.014084507042252,25.616197183098592,2.2007042253521125,0.7042253521126761,52.46478873239436,2.2139084507042255,0.5105633802816901,229,0.10480349344978165,0.013100436681222707,0.8820960698689956,1075,0.0111731843575419,0.04744186046511628
Chopin,Chopin Ballade No. 2 (Piano solo),/Users/victor/JuFo2026/15571083/mxl/4/7/Qme88a7Fvz73EWc6i6ba61XjfTNxj1cJPeZBRsh1EGqVrC.mxl,1615,1615,32.26006191950464,25.386996904024766,6.439628482972136,0.6811145510835914,35.23219814241486,2.711455108359133,0.573374613003096,269,0.022304832713754646,0.026022304832713755,0.9516728624535316,1462,0.013689253935660506,0.06155950752393981
Chopin,F. Chopin - Marche funèbre in C Minor Op. 72,/Users/victor/JuFo2026/15571083/mxl/16/5/QmY6mqCKaHEkaxGNsPYpUTmNATKcGFjvN8zVjmmAd5oVZo.mxl,434,434,27.64976958525346,25.115207373271893,9.67741935483871,2.5345622119815667,35.02304147465438,2.5714285714285716,0.3686635944700461,101,0.13861386138613863,0.0594059405940594,0.801980198019802,368,0.02997275204359673,0.06521739130434782
Chopin,Frédéric Chopin: Prelude in C minor Op.28 No.20,/Users/victor/JuFo2026/15571083/mxl/2/13/QmccyTuSVcX3X4QAgMqXVEhXdkGEfEebqXMQpFXYFxqqKk.mxl,61,61,44.26229508196721,47.540983606557376,0.0,4.918032786885246,3.278688524590164,3.3278688524590163,0.4426229508196721,6,0.3333333333333333,0.0,0.6666666666666666,59,0.06896551724137931,0.0847457627118644
Chopin,12 ÉTUDES OP 10 NO 4,/Users/victor/JuFo2026/15571083/mxl/3/37/QmdPjReRn2xf8pU9pyEGDf2k3VqmV7jaQEDAxo2E5rAzKD.mxl,1261,1261,14.115781126090404,24.980174464710547,7.613005551149881,1.1102299762093577,52.180808881839816,2.3552735923869945,0.4639175257731959,401,0.02493765586034913,0.012468827930174564,0.9625935162094763,1178,0.026338147833474938,0.04923599320882852
Chopin,Etude Op.10 No.11 in e major Arpeggio Chopin,/Users/victor/JuFo2026/15571083/mxl/0/49/QmaV5rqBXD2utFkc2XYtmscsoqxwcdCwQgwxzwrCDjJWxR.mxl,321,321,63.2398753894081,19.626168224299064,8.09968847352025,1.2461059190031152,7.78816199376947,3.7850467289719627,0.7289719626168224,7,0.0,0.0,1.0,291,0.013793103448275862,0.10996563573883161
Chopin,Chopin Ballade No. 4 (Piano solo),/Users/victor/JuFo2026/15571083/mxl/12/28/QmUkCd5kX3tLNtrCNzmMgNSLJ7GGFsjfGbMBsNgq7612ox.mxl,2794,2794,30.708661417322837,21.689334287759486,6.012884753042233,0.9663564781675018,40.62276306370794,2.5272011453113814,0.5229062276306371,806,0.05955334987593052,0.008684863523573201,0.9317617866004962,2627,0.010281797410510283,0.08564902931100114
Chopin,Frédéric Chopin: Fantaisie-impromptu in C-sharp minor Op.66,/Users/victor/JuFo2026/15571083/mxl/17/13/QmZcUwdJEKU3DXk6fWYRkzTJ1UCC3JUxpgHymdEa2bYtpW.mxl,2506,2506,13.766959297685554,16.400638467677574,0.0,0.03990422984836393,69.79249800478851,1.7374301675977655,0.3076616121308859,625,0.0208,0.0448,0.9344,2255,0.013309671694764862,0.13968957871396895
Chopin,Grande Valse Brillante Op. 18 Analysis,/Users/victor/JuFo2026/15571083/mxl/9/8/QmR9uamCGLTop6GLTVCsVF9Cp3CNkC4G3HbTVrbWn5YB1S.mxl,1319,1319,43.13874147081122,17.589082638362395,6.823351023502654,1.9711902956785443,30.477634571645183,2.902956785443518,0.624715693707354,430,0.08139534883720931,0.06279069767441861,0.8558139534883721,1052,0.004757373929590866,0.20152091254752852
Chopin,Frédéric Chopin - Waltz in A minor B. 150,/Users/victor/JuFo2026/15571083/mxl/8/11/QmQb1RdU1FtmmYHbXdfU7YEY8a9nvkJcdBJGRTrSokCCq9.mxl,262,262,32.82442748091603,26.33587786259542,1.1450381679389312,1.1450381679389312,38.54961832061068,2.6259541984732824,0.6717557251908397,110,0.32727272727272727,0.0,0.6727272727272727,222,0.01809954751131222,0.0945945945945946
Chopin,Polonaise-Fantasie (F.Chopin Op.61),/Users/victor/JuFo2026/15571083/mxl/2/10/QmcAuHtH8ziExxeraVL8tdn5QbDxxoXxng8uKafN9sQrRo.mxl,2890,2890,30.484429065743946,22.387543252595155,6.401384083044983,1.0380622837370241,39.68858131487889,2.6249134948096886,0.5179930795847751,648,0.05709876543209876,0.018518518518518517,0.9243827160493827,2528,0.014641867827463396,0.00949367088607595
Chopin,Chopin 24 Préludes Opus 28,/Users/victor/JuFo2026/15571083/mxl/5/32/QmfM3JtYkeZXaQbaDJrJV3V54mujUrEcGLBEn1djBtaUHM.mxl,9268,9268,26.650841605524384,20.565386275356065,3.2477341389728096,0.8308157099697886,48.705222270176954,2.3441950798446265,0.42339231765213636,2367,0.04773975496408957,0.010984368398817067,0.9412758766370933,7958,0.010305391479200704,0.024001005277707967
Chopin,Nocturne (Short Version),/Users/victor/JuFo2026/15571083/mxl/15/43/QmXSKixSsPLd7Cbgzey15tWvc8vq3sD6FwFMdjsgUzJmkE.mxl,123,123,29.268292682926827,24.390243902439025,5.691056910569105,0.0,40.65040650406504,2.3821138211382116,0.5365853658536586,41,0.12195121951219512,0.024390243902439025,0.8536585365853658,117,0.0,0.0
Chopin,Frédéric Chopin: Prelude in A major Op.28 No.7,/Users/victor/JuFo2026/15571083/mxl/9/37/QmRP9W9te4eDqVnrabcdgvNuQAkT1A8w2RrAdjJjGuARwd.mxl,48,48,54.166666666666664,29.166666666666668,2.083333333333333,0.0,14.583333333333334,2.9583333333333335,0.5833333333333334,2,0.0,0.0,1.0,33,0.0,0.0
Chopin,Chopin Frédéric Études Op. 10 6. Étude in G-sharp minor Thirds,/Users/victor/JuFo2026/15571083/mxl/4/30/QmeL4DFPXz6yfY3bD9cqVsvqtEPHPFzsRYTVkaF5FFeDLE.mxl,628,628,36.146496815286625,23.726114649681527,14.490445859872612,8.75796178343949,16.878980891719745,3.429936305732484,0.7356687898089171,225,0.0,0.0,1.0,594,0.0,0.037037037037037035
Debussy,Debussy - Préludes - Book I - VI,/Users/victor/JuFo2026/15571083/mxl/10/1/QmS2kfB8xQJurJy5PjCYMPqjiFvVyRpGTyxGC4LyZuLdoM.mxl,286,286,31.11888111888112,24.475524475524477,8.741258741258742,3.146853146853147,32.51748251748251,3.1923076923076925,0.7202797202797203,66,0.09090909090909091,0.0,0.9090909090909091,208,0.0,0.0625
Debussy,Claude Debussy Pour le Piano II Sarabande,/Users/victor/JuFo2026/15571083/mxl/12/28/QmUk3ahyVbCMrrQhCuvXBW7bGCHkZd3LAdM7HKkVeAVE6P.mxl,347,347,36.023054755043226,41.210374639769455,8.93371757925072,0.0,13.8328530259366,3.360230547550432,0.5331412103746398,81,0.1111111111111111,0.024691358024691357,0.8641975308641975,302,0.0033222591362126247,0.12251655629139073
Debussy,Les collines d'Anacapri,/Users/victor/JuFo2026/15571083/mxl/15/22/QmXGnsc1wBSmh4nC2AWPKRCJ5DQsH7tgbz6HoWbBRu4Mxt.mxl,928,928,22.198275862068968,20.36637931034483,1.4008620689655173,0.21551724137931033,55.81896551724138,2.4827586206896552,0.5581896551724138,269,0.026022304832713755,0.0037174721189591076,0.9702602230483272,741,0.02027027027027027,0.06477732793522267
Debussy,Debussy Prelude Book 2 No 2 Feuilles mortes,/Users/victor/JuFo2026/15571083/mxl/2/45/QmcTQtgK7WDjQGQX8bDyUvbYvEwH6nZcKbxUKhCbnghsLM.mxl,245,245,28.97959183673469,19.591836734693878,10.204081632653061,13.061224489795919,28.163265306122447,3.7224489795918365,0.6489795918367347,31,0.0,0.0,1.0,205,0.024509803921568627,0.16097560975609757
Debussy,Bruyères,/Users/victor/JuFo2026/15571083/mxl/14/5/QmW6E34TPPP8eBgcNGvZ55Q4VxMnEpN1MtVB3AVLJFeVaF.mxl,486,486,42.181069958847736,32.30452674897119,9.053497942386832,0.411522633744856,16.049382716049383,3.588477366255144,0.7489711934156379,143,0.1958041958041958,0.04195804195804196,0.7622377622377622,389,0.010309278350515464,0.06940874035989718
Debussy,Debussy Prelude Book 2 No 6 General Lavine - excentric,/Users/victor/JuFo2026/15571083/mxl/5/20/QmfFqKsSzZEXqmYrXP94cbqrfeDX5DN55NDmwBPX4yJvDD.mxl,546,546,23.626373626373624,21.611721611721613,3.8461538461538463,0.7326007326007326,50.18315018315018,2.7124542124542126,0.554945054945055,15,0.0,0.06666666666666667,0.9333333333333333,463,0.006493506493506494,0.11447084233261338
Debussy,Debussy Prelude Book 2 No 4 Les fees sont d'exquises danseuses,/Users/victor/JuFo2026/15571083/mxl/11/50/QmTw41w2mm8cqvn8Vz3GtnnQt1ozHDBc4c9ZbNcwSceHiH.mxl,1047,1047,16.809933142311365,18.529130850047757,4.393505253104107,5.444126074498568,54.82330468003821,2.609360076408787,0.47182425978987586,209,0.014354066985645933,0.019138755980861243,0.9665071770334929,892,0.006734006734006734,0.028026905829596414
Debussy,Deux arabesques,/Users/victor/JuFo2026/15571083/mxl/12/10/QmUAYMoNgNjpMXHGPeze3PJUxVMUG3EAWbnn6XQXnb9ufp.mxl,2091,2091,29.411764705882355,21.8077474892396,2.199904351984696,0.38259206121472983,46.19799139167862,2.3290291726446677,0.4218077474892396,561,0.0677361853832442,0.008912655971479501,0.9233511586452763,1922,0.00989068193649141,0.20343392299687826
Debussy,Debussy Prelude Book 2 No 12 Feux d'artifice,/Users/victor/JuFo2026/15571083/mxl/13/57/QmVZUovZ2Qvbq6xCyiwHzfBtDnzktYSyaW9GJJrPmENPCD.mxl,2247,2247,11.748998664886514,7.565643079661771,1.0680907877169559,1.7801513128615931,77.83711615487317,1.8566978193146417,0.417890520694259,255,0.09019607843137255,0.00392156862745098,0.9058823529411765,2035,0.008849557522123894,0.016707616707616706
Debussy,Debussy Prelude Book 2 No 1 Brouillards,/Users/victor/JuFo2026/15571083/mxl/4/51/QmeWKxe5hUXi11SVhqpTZfPhhAJxciDNuwJsciiUk7abYb.mxl,845,845,28.402366863905325,12.189349112426036,6.153846153846154,1.8934911242603552,51.36094674556213,3.268639053254438,0.7183431952662722,254,0.003937007874015748,0.0,0.9960629921259843,745,0.009408602150537635,0.03355704697986577
Debussy,Sarabande (C.Debussy. Pour le piano. No.2. ),/Users/victor/JuFo2026/15571083/mxl/10/9/QmSapKg585rCeS4WNPEgxDrQS31qVXeg5pGvNKx9KcTCPb.mxl,416,416,38.46153846153847,39.66346153846153,7.9326923076923075,0.0,13.942307692307693,3.3725961538461537,0.5360576923076923,77,0.06493506493506493,0.025974025974025976,0.9090909090909091,352,0.002849002849002849,0.11647727272727272
Debussy,Nocturne (C.Debussy),/Users/victor/JuFo2026/15571083/mxl/0/32/QmaMBmVafSnmCGZLYgUWDLufBVY6wmy3vqrqbMecqMmhJR.mxl,1123,1123,38.29029385574355,24.844167408726626,6.322350845948353,3.7399821905609976,26.80320569902048,2.958147818343722,0.5681211041852182,163,0.12883435582822086,0.012269938650306749,0.8588957055214724,884,0.007927519818799546,0.1074660633484163
Debussy,Petite suite (C.Debussy),/Users/victor/JuFo2026/15571083/mxl/2/26/QmcjeEgVcoWu1P6Dq2VqJJc948XeS3Efk66QLZKeRZuqkY.mxl,3424,3424,44.626168224299064,32.973130841121495,3.475467289719626,1.3726635514018692,17.552570093457945,3.28767523364486,0.5995911214953271,624,0.21474358974358973,0.052884615384615384,0.7323717948717948,2729,0.013929618768328446,0.2649322096005863
Debussy,Rêverie :Debussy :fix,/Users/victor/JuFo2026/15571083/mxl/1/51/QmbWhYRPux1RcQo4smQvKFinUE6DoPYXmg9Qy4U5qpy1Ue.mxl,730,730,31.232876712328768,27.397260273972602,1.36986301369863,2.054794520547945,37.945205479452056,2.4493150684931506,0.3821917808219178,143,0.04195804195804196,0.055944055944055944,0.9020979020979021,628,0.0,0.07961783439490445
Debussy,Debussy Prelude Book 2 No 7 La terrasse des audiences du clair de lune,/Users/victor/JuFo2026/15571083/mxl/17/16/QmZDmit9FD5jWx5LbDq8jcY17ArDZRQJLqKrgb733RfQvy.mxl,447,447,38.03131991051455,10.961968680089486,4.250559284116331,8.501118568232663,38.25503355704698,3.534675615212528,0.8053691275167785,91,0.03296703296703297,0.0,0.967032967032967,392,0.010230179028132993,0.11479591836734694
Debussy,Debussy Prelude Bk 1 No 3 Le Vent dans la plaine,/Users/victor/JuFo2026/15571083/mxl/0/15/Qmadte65iwPsoF6r2FA6xhZJxCKv6gRaJii7FeXFHEM65H.mxl,1234,1234,20.016207455429498,17.3419773095624,2.9173419773095626,3.565640194489465,56.15883306320908,2.358995137763371,0.4846029173419773,497,0.002012072434607646,0.0,0.9979879275653923,1175,0.012776831345826235,0.013617021276595745
Debussy,Debussy Prelude Book 2 No 9 Hommage a S. Pickwick Esq. P. P. M. P. C,/Users/victor/JuFo2026/15571083/mxl/6/30/QmNLuPGuwutRoDQLhW4hNpBkhowszHBsYbLhf8SzaZFL4G.mxl,466,466,27.253218884120173,26.180257510729614,3.2188841201716736,4.935622317596566,38.412017167381975,2.7381974248927037,0.5429184549356223,50,0.0,0.04,0.96,447,0.02914798206278027,0.06711409395973154
Debussy,Debussy Première Arabesque L. 66 No. 1,/Users/victor/JuFo2026/15571083/mxl/10/25/QmSiufNxXsLotuQDJMEjTj3AbLr5H4K3mfB4LbjeB6UwTm.mxl,1027,1027,24.44011684518014,21.908471275559883,2.142161635832522,0.3894839337877313,51.11976630963972,2.211295034079844,0.4225900681596884,280,0.07857142857142857,0.014285714285714285,0.9071428571428571,944,0.022269353128313893,0.034957627118644065
Debussy,Debussy - La fille aux cheveux de lin,/Users/victor/JuFo2026/15571083/mxl/15/25/QmXiANoF15wqxY1T8hka5xUpgtC7ZNWWHciJ5qJe9mEgXf.mxl,261,261,49.42528735632184,37.93103448275862,2.2988505747126435,0.0,10.344827586206897,3.425287356321839,0.6283524904214559,83,0.13253012048192772,0.03614457831325301,0.8313253012048193,212,0.014218009478672985,0.0
Debussy,Valse romantique Claude Debussy,/Users/victor/JuFo2026/15571083/mxl/0/50/QmawJ7uHzgwB6RUqi63x81eeuUeGvwppDdRDxJSmVEhW1F.mxl,833,833,27.490996398559425,24.129651860744296,7.6830732292917165,0.8403361344537815,39.85594237695078,2.5282112845138056,0.43577430972388953,198,0.06565656565656566,0.025252525252525252,0.9090909090909091,716,0.011188811188811189,0.15363128491620112
